,ID,Service,Rate per 1000,Min order,Max order,Description
104,57,Instagram - ( S4 ) RANDOM Comments ( INSTANT ),5.00,5,1000, Details × 【16】 Instagram : Comments 
105,58,Instagram - EMOJI Comments ( INSTANT ),9.00,10,1000, Details × 【16】 Instagram : Comments 
106,59,Instagram - English Comments   Emojies [ Instant ],7.00,10,500, Details × 【16】 Instagram : Comments 
107,61,Instagram - RANDOM Comments [INDIAN] INSTANT-1HRS,49.00,10,100, Details × 【16】 Instagram : Comments 
108,62,Instagram - CUSTOM Comments [MALE] INSTANT-1HRS,61.00,10,200, Details × 【16】 Instagram : Comments 
109,63,Instagram - RANDOM Comments [MALE] INSTANT-1HRS,49.00,10,200, Details × 【16】 Instagram : Comments 
110,64,Instagram - RANDOM Comments [FEMALE] INSTANT-1HRS,49.00,10,200, Details × 【16】 Instagram : Comments 
111,65,Instagram - CUSTOM Comments [FEMALE] INSTANT-1HRS,61.00,10,200, Details × 【16】 Instagram : Comments 
112,84,Instagram - Live Video Views [ Username Only ] INSTANT,4.50,25,100000, Details × 【17】 Instagram : Live 
113,85,Instagram - Live Video Likes ( INSTANT ),0.85,200,10000, Details × 【17】 Instagram : Live 
114,86,Instagram - Live Video Random Comments ( INSTANT ),26.00,50,2000, Details × 【17】 Instagram : Live 
115,87,Instagram Likes - Live Video [ Username Only ] INSTANT,0.93,20,100000, Details × 【17】 Instagram : Live 
116,46,Instagram - Impression [ 100k/day ] INSTANT,0.11,100,1000000, Details × 【18】 Instagram : Impression / Tv 
117,47,Instagram - Impression USA [ 100k/day ] INSTANT,0.13,100,10000000, Details × 【18】 Instagram : Impression / Tv 
118,48,Instagram - Impression + Reach [ Superfast ] INSTANT,0.16,100,100000, Details × 【18】 Instagram : Impression / Tv 
119,49,Instagram - Reach [ Max - 50k ] [ Superfast ] INSTANT,0.06,25,50000, Details × 【18】 Instagram : Impression / Tv 
120,50,Instagram Photo ( Impression + Location + Explore + Home+ Profile ) INSTANT,0.22,100,1000000, Details × 【18】 Instagram : Impression / Tv Its good for ranking! Min 100 Maximum 1 million! 
121,160,Instagram TV Views [1M/day] [ Cheapest in market],0.03,500,10000000, Details × 【18】 Instagram : Impression / Tv 
122,161,Instagram TV Views {5M} [ 1m/Day],0.07,200,500000, Details × 【18】 Instagram : Impression / Tv 
123,162,Instagram TV Views [5M/day],0.11,200,100000000, Details × 【18】 Instagram : Impression / Tv 
124,242,Instagram - TV Likes S1 [ Instant ],2.60,20,2000, Details × 【18】 Instagram : Impression / Tv 
125,77,Instagram - Saves S3 [ Fastest ] INSTANT,0.18,20,20000, Details × 【19】 Instagram : Saves/ Profile Vists 
126,78,Instagram - Saves S2 [ Superfast ] INSTANT,0.23,10,15000, Details × 【19】 Instagram : Saves/ Profile Vists 
127,79,Instagram - Saves S1[ Superfast ] INSTANT,1.15,20,1500, Details × 【19】 Instagram : Saves/ Profile Vists 
128,80,Instagram - Highlights Views [ Max - 20k ] INSTANT,2.19,20,20000, Details × 【19】 Instagram : Saves/ Profile Vists Get Instagram Highlights Views on ALL your HIGHLIGHTS! Add Username Only! Min 20 Max 20k 
129,81,Instagram Profile Visits [ Max - 100k  5x20k ] [ HQ ] SUPER INSTANT,0.35,1000,100000," Details × 【19】 Instagram : Saves/ Profile Vists 👉 For commercial profiles👉 Updates midnight numbers👉 Go to ""Information"" or header profile👉 Multiple of 1000 (2000 3000 5000 10000 ...)🕛⚡ Estimated start time: 0-60 minutes🕛⚡ Delivery speed: 20 000 + / day✅ Public: Brazilian / World✅ Minimum / Maximum per request: 1000-20 000✅ Link limit: 100k❌ Do not put a photo or video link it is a link of the profile or user "
130,82,Instagram Profile Visits [ Max - 100k ] [ HQ ] INSTANT,0.14,10,100000, Details × 【19】 Instagram : Saves/ Profile Vists 
131,83,Instagram Comment Likes [ Ultrafast ] [ Max - 5k ] SUPER INSTANT,1.38,100,10000, Details × 【19】 Instagram : Saves/ Profile Vists 
132,90,TikTok Followers [5K] [Lifetime Guarantee] [24H - 1K/Day],6.48,500,5000, Details × 【20】TikTok Services 
133,95,Tiktok Followers [10K] [R30] [1H - 200/Day] [REAL],8.79,50,25000, Details × 【20】TikTok Services 
134,92,Tiktok Followers [10K] [4H - 150/Day] [REAL],11.52,50,10000, Details × 【20】TikTok Services 
135,93,Tiktok Views [10M] [1H - 50K/Day],0.04,100,10000000, Details × 【20】TikTok Services 
136,96,Tiktok Comments [1K] [R30] [6H - 1K/Day],60.00,10,1000, Details × 【20】TikTok Services 
137,97,TikTok AUTO Views [MONTHLY PACKAGE],12.00,500,10000000, Details × 【20】TikTok Services 
138,103,Facebook Page Likes [ 30 days refill] [ No drop from 1 year] [5k/hour],6.60,50,5000, Details × 【21】Facebook : Page Likes 30 days refillstart - instant to 1 hourspeed - 5000/hourno drop from 1 year 
139,98,Facebook Page Likes [HQ] [30 Days Refill 1k-3k Likes Per day] - INSTANT,10.00,100,25000, Details × 【21】Facebook : Page Likes 1-4 hour startspeed 1-3k likes per day 30 days refill guaranteeNon Drop FB likes 
140,99,Facebook Page Likes ( 30 Days Refill ) Super Fast Real [Recommended],14.40,50,20000, Details × 【21】Facebook : Page Likes Min 50Max 20kSpeed 1 - 2k/dayStart Instant - 6hours 
141,100,Facebook Page Likes [HQ] {No Refill] - INSTANT Start (4k+/day Speed ),9.00,50,100000, Details × 【21】Facebook : Page Likes Min 50Max 100000Speed 3-4k/dayStart Instant - 6hours 
142,101,Facebook Page Likes ( Real - Instant ) ( Min 100 and max 1k),3.48,100,1000, Details × 【21】Facebook : Page Likes 0-24hours time to finish 1k Real accountsNo refill 
143,102,Facebook FanPage Likes [0-500] [LQ- Start instant - 3 hour] [NR],4.20,20,500, Details × 【21】Facebook : Page Likes speed = instant finish | quality = LQ | No Refill/Refund in any case 
144,104,Facebook Photo / Post Likes [ 10K ] [ Start Instant ][Recommended],3.60,25,10000, Details × 【23】Facebook Post/Photo/Emoticons Speed 5k per dayNo refill 
145,105,Facebook Post Likes [Instant - 3 hour start]  [NR],1.50,20,500, Details × 【23】Facebook Post/Photo/Emoticons speed = instant finish | quality = LQ | No Refill/Refund in any case 
146,212,Facebook Live Stream Views [ 30 minutes ],21.00,50,2000, Details × 【24】 Facebook Auto Live Stream Views - 30 Days Subscription - Send LINK POST LIVE only- Instant Start- Please Put : https://www.facebook.com/user/videos/IDAgain NOTE : https://www.facebook.com/user/videos/IDEX:https://www.facebook.com/xuongmaythutham/videos/2849278351833426Just like that 
147,213,Facebook Live Stream Views [ 60 minutes ],32.00,50,2000, Details × 【24】 Facebook Auto Live Stream Views - 30 Days Subscription - Send LINK POST LIVE only- Instant Start- Please Put : https://www.facebook.com/user/videos/IDAgain NOTE : https://www.facebook.com/user/videos/IDEX:https://www.facebook.com/xuongmaythutham/videos/2849278351833426Just like that 
148,214,Facebook Live Stream Views [ 90 minutes ],43.00,50,2000, Details × 【24】 Facebook Auto Live Stream Views - 30 Days Subscription - Send LINK POST LIVE only- Instant Start- Please Put : https://www.facebook.com/user/videos/IDAgain NOTE : https://www.facebook.com/user/videos/IDEX:https://www.facebook.com/xuongmaythutham/videos/2849278351833426Just like that 
149,215,Facebook Live Stream Views [ 210 minutes ],87.00,50,2000, Details × 【24】 Facebook Auto Live Stream Views - 30 Days Subscription - Send LINK POST LIVE only- Instant Start- Please Put : https://www.facebook.com/user/videos/IDAgain NOTE : https://www.facebook.com/user/videos/IDEX:https://www.facebook.com/xuongmaythutham/videos/2849278351833426Just like that 
150,216,Facebook Live Stream Views [ 120 minutes ],54.00,50,2000, Details × 【24】 Facebook Auto Live Stream Views - 30 Days Subscription - Send LINK POST LIVE only- Instant Start- Please Put : https://www.facebook.com/user/videos/IDAgain NOTE : https://www.facebook.com/user/videos/IDEX:https://www.facebook.com/xuongmaythutham/videos/2849278351833426Just like that 
151,217,Facebook Live Stream Views [ 150 minutes ],65.00,50,2000, Details × 【24】 Facebook Auto Live Stream Views - 30 Days Subscription - Send LINK POST LIVE only- Instant Start- Please Put : https://www.facebook.com/user/videos/IDAgain NOTE : https://www.facebook.com/user/videos/IDEX:https://www.facebook.com/xuongmaythutham/videos/2849278351833426Just like that 
152,218,Facebook Live Stream Views [ 180 minutes ],76.00,50,2000, Details × 【24】 Facebook Auto Live Stream Views - 30 Days Subscription - Send LINK POST LIVE only- Instant Start- Please Put : https://www.facebook.com/user/videos/IDAgain NOTE : https://www.facebook.com/user/videos/IDEX:https://www.facebook.com/xuongmaythutham/videos/2849278351833426Just like that 
153,219,Facebook Live Stream Views [ 240 minutes ],98.00,50,2000, Details × 【24】 Facebook Auto Live Stream Views - 30 Days Subscription - Send LINK POST LIVE only- Instant Start- Please Put : https://www.facebook.com/user/videos/IDAgain NOTE : https://www.facebook.com/user/videos/IDEX:https://www.facebook.com/xuongmaythutham/videos/2849278351833426Just like that 
154,220,Facebook Live Stream Views [ 300 minutes ],120.00,50,2000, Details × 【24】 Facebook Auto Live Stream Views - 30 Days Subscription - Send LINK POST LIVE only- Instant Start- Please Put : https://www.facebook.com/user/videos/IDAgain NOTE : https://www.facebook.com/user/videos/IDEX:https://www.facebook.com/xuongmaythutham/videos/2849278351833426Just like that 
155,221,Facebook Live Stream Views [ 600 minutes ],230.00,50,2000, Details × 【24】 Facebook Auto Live Stream Views - 30 Days Subscription - Send LINK POST LIVE only- Instant Start- Please Put : https://www.facebook.com/user/videos/IDAgain NOTE : https://www.facebook.com/user/videos/IDEX:https://www.facebook.com/xuongmaythutham/videos/2849278351833426Just like that 
156,106,Facebook Video Views | Speed 300k - 500k ( Instant Start ),0.16,100,1000000, Details × 【25】Facebook Video Views 0-2h start100-200K speedLife time guaranteeImportant Note : ( Only Facebook Desktop link Support )Example Wrong Link Not Support : https://m.facebook.com/story.php?story_fbid=663516740711263&id=100011588298861Example : Right Link it will Support : https://www.facebook.com/tha.mayor/posts/663516740711263 
157,107,Facebook Video Views (10K-20K) Instant Start,0.26,1000,10000000, Details × 【25】Facebook Video Views 0-2h start100-200K speedLife time guaranteeImportant Note : ( Only Facebook Desktop link Support )Example Wrong Link Not Support : https://m.facebook.com/story.php?story_fbid=663516740711263&id=100011588298861Example : Right Link it will Support : https://www.facebook.com/tha.mayor/posts/663516740711263 
158,108,Facebook Views Retention 20 seconds [ 10K/day No Refill ],0.07,100,100000, Details × 【25】Facebook Video Views 
159,109,Facebook Views Retention 40 seconds [ 10k/day No Refill ],0.15,100,100000, Details × 【25】Facebook Video Views 
160,110,Facebook Views Retention 60 seconds [ 10k/day No Refill ],0.18,100,1000000, Details × 【25】Facebook Video Views 
161,111,Facebook Video Views [ 100% retention ] [10k/day No refill],0.30,100,1000000, Details × 【25】Facebook Video Views 
162,112,Twitter Followers [30 Days Refill ] [ Non Drop ] [1K-3k/day],7.20,50,4000, Details × 【26】Twitter Followers / Retweets Non Drop30 days refillSpeed 1k-3k per day 
163,114,Twitter Views [1M] ⚡️💧⭐,1.68,100,100000, Details × 【27】Twitter Likes / Views / Impressions Instant Start 500-3 000/day speed No Refill / No refund 
164,115,Twitter Impressions [1M],1.68,100,1000000, Details × 【27】Twitter Likes / Views / Impressions 
165,116,Twitter Video Views [ Max 5m ],0.66,100,50000000, Details × 【27】Twitter Likes / Views / Impressions 
166,117,Twitter Impression [ Max 5m ],0.66,100,5000000, Details × 【27】Twitter Likes / Views / Impressions 
167,118,Twitter Profile Click [ Max 10k ],0.66,100,10000000, Details × 【27】Twitter Likes / Views / Impressions 
168,119,Twitter Hashtag Click [ Max 10k ],0.66,100,10000000, Details × 【27】Twitter Likes / Views / Impressions 
169,120,Twitter Link Click [ Max 10k ],0.66,100,10000000, Details × 【27】Twitter Likes / Views / Impressions 
170,121,Pinterest Followers,2.40,25,100000, Details × 【28】Pinterest 
171,122,Pinterest Board Followers,2.40,10,250000, Details × 【28】Pinterest 
172,123,Pinterest Likes,2.40,25,250000, Details × 【28】Pinterest 
173,124,Spotify Playlists,6.00,50,100000, Details × 【29】Spotify 
174,125,Spotify Plays,1.20,1000,1000000, Details × 【29】Spotify 
175,126,SPOTIFY PLAYS [ 70-100K PER DAY ],1.08,1000,1000000, Details × 【29】Spotify - Spotify Plays - Tracks + Albums- Up to 50K per Day Speed - Up to 12 Hours Start- Min = 50K- Max = 1M 
176,127,Spotify - Followers ~ Super Fast,1.80,20,100000, Details × 【29】Spotify Quality: 100% High-Quality AccountGuarantee: No Drop - Life Time GuaranteeMinimum Order: 1000 Maximum Order: 500 000 Start: Instant ( Avg 0-3 hrs ) Speed: 500 to 5000 per 24 hours 
177,128,𝐁𝐄𝗦𝐓 ~ Spotify - Followers+ ~ Super Fast,1.30,20,100000, Details × 【29】Spotify Quality: 100% High-Quality AccountGuarantee: No Drop - Life Time GuaranteeMinimum Order: 1000 Maximum Order: 500 000 Start: Instant ( Avg 0-3 hrs ) Speed: 500 to 5000 per 24 hours 
178,129,Spotify - Playlist Followers,1.30,100,1000000, Details × 【29】Spotify Quality: 100% High-Quality AccountGuarantee: No Drop - Life Time GuaranteeMinimum Order: 100 Maximum Order: 100 000 Start: Instant ( Avg 0-3 hrs ) Speed: 500 to 5000 per 24 hours 
179,130,Spotify - Plays ~ Server 2,1.01,1000,100000000, Details × 【29】Spotify Quality: Plays from High-Quality AccountGuarantee: No Drop - Life Time GuaranteeMinimum Order: 50kMaximum Order: 1000 000 Start: Instant ( Avg 0-3 hrs ) Speed: 20k to 50k per 24 hoursCorrect format: https://open.spotify.com/track/40Zb4FZ6nS1Hj8RVfaLkCVDon't Order Album LinkNote: Adding Faster plays can be bad for your song if your track remove we will not refund or refill 
180,131,Spotify - Plays ~ Server 3 ~ Super High Speed,1.16,1000,1000000000, Details × 【29】Spotify Quality: Plays from High-Quality AccountGuarantee: No Drop - Life Time GuaranteeMinimum Order: 1kMaximum Order: 50 000 Start: Instant ( Avg 0-3 hrs ) Speed: 5k to 10k per 24 hoursCorrect format: https://open.spotify.com/track/40Zb4FZ6nS1Hj8RVfaLkCVDon't Order Album LinkNote: Adding Faster plays can be bad for your song if your track remove we will not refund or refill 
181,132,Spotify - Playlist | Album Plays,1.73,5000,1000000, Details × 【29】Spotify ~ Spotify Playlist or Album Plays ~ Min: 5000 Plays~ Max: 1000000 Plays~ URL Format: Spotify Playlist URL ~ Start Time: 0-12 Hrs ~ Royalties Eligible~ Required: Minimum 5 Song under the playlist to accept your orderCorrect format: https://open.spotify.com/album/2beOdusX0eDgXQ7KdX8IVfhttps://open.spotify.com/playlist/4jHJBBSbRZp2SNFeHoJMfADon't Order Song/track LinkHow does it work?- If the playlist has 10 songs. W will split the plays between all this 10 Song/track.- If the playlist has 20 songs. W will split the plays between all this 20 Song/track.Note: It will increase your month listener for each track as well.90-120 Play Time!You will increase your Monthly Listeners count!1h-12h Manual Start ( usually within the first hours); Daily start Monday to Friday. On weekends we might not start new orders.(Internal counter won't mess with your organic new plays so you can use it on bigger artists as well not just new ones!); Custom speed is disabled! If you need faster places add multiple orders for multiple songs!Non Drop ( 60 days guarantee); Add multiple of 1000 Plays! 
182,139,Telegram Public Channel Members [3K],1.38,100,3000, Details × 【30】Telegram Start Time: Instant - 1 hoursSpeed: 24-48 Hours DeliveryRefill: noSpecs: Only For Channels 
183,140,Telegram - Post View [S1] [Last 1 Posts ] [ 150k],0.50,100,10000, Details × 【30】Telegram Super fast150K max 
184,141,Telegram - Post View [S2] [Last 5 Posts] [ 150k],0.58,100,35000, Details × 【30】Telegram 0-1 Hour Start! 24 Hours Delivery Minimum 100 5 to 10K per Day speed! 
185,142,Telegram - Post View [S2] [Last 10 Posts] [ 150k],0.93,100,35000, Details × 【30】Telegram 0-1 Hour Start! 24 Hours Delivery Minimum 100 5 to 10K per Day speed! 
186,143,Telegram - Post View [S2] [Last 20 Posts] [ 150k],1.86,100,35000, Details × 【30】Telegram 0-1 Hour Start! 24 Hours Delivery Minimum 100 5 to 10K per Day speed! 
187,144,Telegram Vote [Like] [10K] [2k/Day],27.60,100,5000, Details × 【30】Telegram telegram vote (like)Min 100 And Max 5Kstart 0 - 8 Hoursup 2K - 5K per day speedLink Example: post Link | button text Drmagic Exclusive service in the world 
188,145,Telegram Group Members [10K],3.90,100,10000, Details × 【30】Telegram Only For GroupNo ActivitySuper Instant Delivery0-8 Hour Start!Minimum 100 10K Per Day Speed! Example link: https://t.me/joinchat/Imy-SxcbZE7tAepynRhpew 
189,231,Pubg UC 75 Cash [12H - SAFE],1.40,1000,1000, Details × 【31】 PUBG UC CASH Instant Delivery - 12H100% SafeNo hackPut your character ID in the Link box example: https://prnt.sc/q1whwt 
190,232,Pubg UC 220 Cash [12H - SAFE],4.40,1000,1000, Details × 【31】 PUBG UC CASH Instant Delivery - 12H100% SafeNo hackPut your character ID in the Link box example: https://prnt.sc/q1whwt 
191,233,Pubg UC 770 Cash [12H - SAFE],13.92,1000,1000, Details × 【31】 PUBG UC CASH Instant Delivery - 12H100% SafeNo hackPut your character ID in the Link box example: https://prnt.sc/q1whwt 
192,234,Pubg UC 2010 Cash [12H - SAFE],34.80,1000,1000, Details × 【31】 PUBG UC CASH Instant Delivery - 12H100% SafeNo hackPut your character ID in the Link box example: https://prnt.sc/q1whwt 
193,235,Pubg UC 8750 Cash [12H - SAFE],136.80,1000,1000, Details × 【31】 PUBG UC CASH Instant Delivery - 12H100% SafeNo hackPut your character ID in the Link box example: https://prnt.sc/q1whwt 
194,201,Tell,2.00,1000,300000, Details × 🔒 PRIVATE 
195,245,🔰 YouTube 4K Watch Hours,1000.00,1000,4000, Details × 🔒 PRIVATE ‼️ Note:- Minimum 1 Hour Video Required🕛Start Time : 0-1 Hour🔥Speed : 1000 Hrs/day speed📢Quantity 1000 = 1000 Watch Hours💯% Real Views ♻️ 30 days Refill🔰 OWN SERVICE [WE ARE PROVIDER OF THIS SERVICE] 
196,252,YT Subscribers,7.00,50,20000, Details × 🔒 PRIVATE 
197,179,Watchtime,8.00,50,5000, Details × 🔒 PRIVATE 
198,200,like,10.28,10,50000, Details × 🔒 PRIVATE 
199,243,Adword  - Views,1.00,50000,2147483647, Details × 🔒 PRIVATE 
